filename,width,height,class,xmin,ymin,xmax,ymax
6_jpg.rf.1b36e9d9a2576efc7d2e5231f9d77dfd.jpg,640,640,Box of Products,344,307,405,333
39_jpg.rf.1c1320a57af230010484e114a61edf14.jpg,640,640,Different items,193,171,500,320
39_jpg.rf.1c1320a57af230010484e114a61edf14.jpg,640,640,Different items,211,345,551,640
81_jpg.rf.1b4ade50ace563a4009edf0e1a4ee4fd.jpg,640,640,Box of Products,362,345,475,451
13_jpg.rf.1a68e68eba06cbedd8f9eae2b361015a.jpg,640,640,Kvas bottle,13,14,119,230
13_jpg.rf.1a68e68eba06cbedd8f9eae2b361015a.jpg,640,640,Kvas bottle,112,16,181,224
13_jpg.rf.1a68e68eba06cbedd8f9eae2b361015a.jpg,640,640,Kvas bottle,181,14,292,240
13_jpg.rf.1a68e68eba06cbedd8f9eae2b361015a.jpg,640,640,Kvas bottle,287,6,329,218
85_jpg.rf.1d757cbea0d629e8a9370059b13620bf.jpg,640,640,Stall,23,53,569,547
1_jpg.rf.1dfe72a97db81c65aa9d92502df14128.jpg,640,640,Kvas bottle,141,185,237,381
1_jpg.rf.1dfe72a97db81c65aa9d92502df14128.jpg,640,640,Kvas bottle,223,176,292,377
140_jpg.rf.1def3d601ec795d8e6773e4f7595ed29.jpg,640,640,Flowers,38,61,596,566
13_jpg.rf.1eb8dbbd6ae5ec53131eee99a3871be9.jpg,640,640,Flowers,96,35,524,601
82_jpg.rf.1f965ef3125b523929c6e12fb7fcedd3.jpg,640,640,Kvas,83,91,503,620
18_jpg.rf.1e68050324c0d99dd2c7a4835946a463.jpg,640,640,Cotton Candy,259,249,361,339
18_jpg.rf.1e68050324c0d99dd2c7a4835946a463.jpg,640,640,Cotton Candy Tent,328,333,477,353
77_jpg.rf.1fc950d2f4af263edd970596a1358d8b.jpg,640,640,Kvas,248,153,636,601
46_JPG.rf.1f3f1d49f7c7b370afbc2f900993d16b.jpg,640,640,Trunk,115,0,479,589
38_jpg.rf.1fd36d811eb1e097f913f93f422a0399.jpg,640,640,Flowers,8,54,620,640
26_jpg.rf.1de3139b86fdb810a384ee67d35d3c5d.jpg,640,640,Stall Umbr,137,149,509,540
3_png.rf.1e1bec3a4b01943de93e641ea28d2080.jpg,640,640,Stall Umbr,107,42,466,574
37_jpg.rf.1fcd61aba72a2f65e6c0f079311ba990.jpg,640,640,Flowers,19,34,624,571
15_jpg.rf.21176e0671ab11906c8ec1f230f105b3.jpg,640,640,Cotton Candy,193,222,249,337
15_jpg.rf.21176e0671ab11906c8ec1f230f105b3.jpg,640,640,Cotton Candy,259,263,307,337
15_jpg.rf.21176e0671ab11906c8ec1f230f105b3.jpg,640,640,Cotton Candy,322,254,376,336
15_jpg.rf.21176e0671ab11906c8ec1f230f105b3.jpg,640,640,Cotton Candy,380,255,444,353

13_jpg.rf.22a3247d2e8477846abf7c27ea6c0120.jpg,640,640,Flowers,92,55,547,640
145_jpg.rf.20583fef5f48fdd4d909e4faea385d27.jpg,640,640,Flowers,23,223,606,640

36_jpg.rf.21cdddd3a4e3f6f1db06e1f8887cfcf4.jpg,640,640,Different items,207,323,564,637
36_jpg.rf.21cdddd3a4e3f6f1db06e1f8887cfcf4.jpg,640,640,Different items,3,415,161,638
18_JPG_jpg.rf.2345482ef606ee589753ed53ecb07f21.jpg,640,640,Balloons,144,14,608,405
37_jpg.rf.234de74adea2c920febacb3bbe38bef5.jpg,640,640,Different items,88,344,449,611
37_jpg.rf.234de74adea2c920febacb3bbe38bef5.jpg,640,640,Different items,313,268,377,343
18_jpg.rf.23eae026924831bc87bff6dedd8b7eb4.jpg,640,640,Kvas,82,106,547,590
41_jpg.rf.249d02fda118a77a09766059305b6eee.jpg,640,640,Flowers,126,73,508,638
40_jpg.rf.23ba6b3c45113b637bb3b3855b463f45.jpg,640,640,Kvas,95,280,306,479
150_jpg.rf.23ee34084c1e617cff02809e124df434.jpg,640,640,Flowers,79,276,538,640
33_JPG.rf.25babdbad14165f8c14025a361125d57.jpg,640,640,Stall Umbr,49,158,417,439

26_jpg.rf.26f82f18b956e2de456254503498ec83.jpg,640,640,Balloons,127,90,628,368
27_jpg.rf.254d4dce9e0678d058ceccd784a5ca82.jpg,640,640,Cotton Candy Tent,310,247,545,394
27_jpg.rf.254d4dce9e0678d058ceccd784a5ca82.jpg,640,640,Cotton Candy,219,211,319,293
8_jpg.rf.26363bfe1353cba1422bf659409b94a8.jpg,640,640,Stall Umbr,147,17,563,547
1_png.rf.250a8e1c5b6ce1e974523c084be42f82.jpg,640,640,Stall Umbr,13,28,624,628
115_jpg.rf.28b27022e7454a58261e49f7b74d9059.jpg,640,640,Flowers,5,36,609,640
5_jpg.rf.2759131f18a7ff426f9407a236630782.jpg,640,640,Different items,88,239,560,640
24_jpg.rf.27b203fb1573c89865e99e048fbd6797.jpg,640,640,Flowers,40,35,606,607
47_jpg.rf.27c8b0916630d988535b8b80a55b5efc.jpg,640,640,Flowers,0,0,553,576
40_jpg.rf.29746d7e1f2c61a7a7c57c0fa0c3893e.jpg,640,640,Stall Umbr,68,6,402,576
5_jpg.rf.2a22a02d6b7db27c8318b11cd54d1544.jpg,640,640,Flowers,58,0,572,549
78_jpg.rf.28a14e36eb17e0cd7aae7d1fd02a765e.jpg,640,640,Flowers,92,28,563,640
68_jpg.rf.296b0f4abd05487eb5d17fb24bf085a8.jpg,640,640,Flowers,18,54,640,629
28_jpg.rf.267ee80287d78ab4210703048f7cca56.jpg,640,640,Stall,13,53,417,600
28_jpg.rf.267ee80287d78ab4210703048f7cca56.jpg,640,640,Stall,268,32,629,504
17_jpg.rf.2a2cc6ad7e4ce663b3ea042325961af4.jpg,640,640,Different items,62,49,274,633
17_jpg.rf.2a2cc6ad7e4ce663b3ea042325961af4.jpg,640,640,Different items,280,343,640,550
67_jpg.rf.2a41fc432bd549d86358e8d396af4249.jpg,640,640,Flowers,0,136,640,553
15_jpg.rf.29c2042b5b193c8afde8a192b8294ed5.jpg,640,640,Box of Products,227,445,309,508
15_jpg.rf.29c2042b5b193c8afde8a192b8294ed5.jpg,640,640,Box of Products,75,444,137,525
15_jpg.rf.29c2042b5b193c8afde8a192b8294ed5.jpg,640,640,Box of Products,317,416,399,453
15_jpg.rf.29c2042b5b193c8afde8a192b8294ed5.jpg,640,640,Box of Products,434,386,502,424
15_jpg.rf.29c2042b5b193c8afde8a192b8294ed5.jpg,640,640,Box of Products,397,419,438,440
15_jpg.rf.29c2042b5b193c8afde8a192b8294ed5.jpg,640,640,Box of Products,8,479,70,536
33_jpg.rf.2b28d8ad6740eca61f8a75292c48775b.jpg,640,640,Trunk,79,76,528,542

97_jpg.rf.2c050c00e9bad714b53cb15acd787b22.jpg,640,640,Stall,1,19,590,614
55_jpg.rf.2ba666e0be1c189578458376f2e1bc06.jpg,640,640,Flowers,20,31,625,640
53_jpg.rf.2cd3ae6ace8da8db3b90e21d727915cc.jpg,640,640,Different items,24,269,575,640
53_jpg.rf.2cd3ae6ace8da8db3b90e21d727915cc.jpg,640,640,Different items,216,169,466,259
53_jpg.rf.2cd3ae6ace8da8db3b90e21d727915cc.jpg,640,640,Different items,185,120,427,163
53_jpg.rf.2cd3ae6ace8da8db3b90e21d727915cc.jpg,640,640,Different items,213,87,388,116
53_jpg.rf.2cd3ae6ace8da8db3b90e21d727915cc.jpg,640,640,Different items,238,57,377,93
53_jpg.rf.2cd3ae6ace8da8db3b90e21d727915cc.jpg,640,640,Different items,4,54,172,161
41_jpg.rf.2ce8a25db4a465cbf31c89c0ea28b9a9.jpg,640,640,Flowers,54,38,601,614
77_jpg.rf.2ceb7d2b8e7232e247b01755d504b880.jpg,640,640,Flowers,13,33,602,556
113_jpg.rf.2f5df68e32e2b9e87b3aff30b57d4238.jpg,640,640,Flowers,23,10,625,640

99_jpg.rf.2e1120aa7638af6c1e5c78df24c596cd.jpg,640,640,Flowers,31,87,600,568
15_jpg.rf.2d41e4bd69e29f29869ff566b43f0d70.jpg,640,640,Stall Umbr,0,1,518,623
15_jpg.rf.2d41e4bd69e29f29869ff566b43f0d70.jpg,640,640,Stall Umbr,324,25,631,463
36_jpg.rf.2d94a1342fa9bc1df359b8bf32dd0ea3.jpg,640,640,Stall Umbr,97,20,505,569
21_jpg.rf.2f4c0437abdd892305e36c8ab4b3d88b.jpg,640,640,Stall Umbr,95,59,557,510

67_jpg.rf.2f868f5ef8ecee024e3ffcdd262ef5eb.jpg,640,640,Kvas bottle,231,251,286,382
29_jpg.rf.2fdce0490c8e9bf301f4954ec5f2b437.jpg,640,640,Different items,113,289,409,548

49_jpg.rf.2fce87bcbebc2c5082fbdbb9193f90e9.jpg,640,640,Stall Umbr,245,83,587,583
58_jpg.rf.30eb0f1efb22c96f13f2652f66c9082a.jpg,640,640,Flowers,2,10,600,589
72_jpg.rf.310ffe16deae71583260d7bc9398234d.jpg,640,640,Flowers,79,8,549,632


64_jpg.rf.31b18bda28443335e6fd929a227d0c0c.jpg,640,640,Flowers,24,0,610,515
124_jpg.rf.32df09822943750fc3cc4c6129f88c56.jpg,640,640,Flowers,8,56,637,499
10_png.rf.317eae584bf72179c04eb773e87ff540.jpg,640,640,Flowers,93,40,550,605
33_jpg.rf.331531af07cee613ad95516b6d30d661.jpg,640,640,Different items,29,313,296,535
33_jpg.rf.331531af07cee613ad95516b6d30d661.jpg,640,640,Different items,259,286,421,465
70_jpg.rf.32c40847a4a4631e87637926fea1c4f2.jpg,640,640,Flowers,20,33,625,599



1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,88,434,191,499
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,209,441,274,511
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,420,400,542,562
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,105,349,164,409
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,153,349,213,407
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,203,346,266,407
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,258,351,277,408
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,352,368,402,427
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,401,343,465,410
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,461,291,523,349
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,417,276,463,348
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,459,239,523,294
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,458,186,519,240
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,449,138,508,205
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,418,209,459,276
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,376,211,417,279
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,383,167,451,214
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,384,121,449,173
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,375,275,417,354
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,337,293,374,356
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,339,228,375,291
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,118,288,165,354
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,133,231,174,289
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,166,229,207,288
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,200,226,242,289
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,192,287,235,351
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,226,290,269,352
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,234,225,269,287
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,231,167,274,225
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,190,171,238,229
1_jpg.rf.3335d55f4212a7c7627a0043528b6814.jpg,640,640,Box of Products,157,171,203,231
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,316,187,408,272
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,252,179,340,286
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,414,182,506,287
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,483,180,538,283
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,391,329,485,413
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,238,312,322,411
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,477,310,574,410
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,282,301,394,422
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,461,457,547,496
46_jpg.rf.33dde05c2a69c513fa87f2d1adfe10c2.jpg,640,640,Cotton Candy,542,461,614,501
44_jpg.rf.33c9ef07cfa573d86221494e3abc5dc1.jpg,640,640,Flowers,3,58,638,595
33_jpg.rf.3324ec7ce36244b4f51937623ab3db55.jpg,640,640,Flowers,16,24,624,620
5_jpg.rf.33bde82e838df96e5775ce48ccd6d3e4.jpg,640,640,Stall Umbr,8,19,597,528
56_jpg.rf.339da78504098e94b58b212aa8f14243.jpg,640,640,Flowers,7,66,630,584
22_jpg.rf.3389afb0d32aac5c28e154565dcf68e8.jpg,640,640,Trunk,216,212,354,409
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,447,523,556,621
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,514,553,626,640
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,402,455,498,552
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,309,488,449,620
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,262,458,385,580
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,337,415,450,496
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,295,415,392,472
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,228,454,332,553
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,196,427,293,528
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,264,398,356,453
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,229,383,325,442
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,166,416,241,495
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,133,404,224,473
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,110,383,204,445
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,96,376,177,438
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,77,357,162,417
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,55,342,138,394
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,58,340,111,390
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,30,328,106,375
74_jpeg.rf.33e4b7783bb7962c0b1e93f7dd0e25da.jpg,640,640,Box of Products,15,322,90,355
89_jpg.rf.35178fec4fb335effab88e1c75ad4108.jpg,640,640,Flowers,0,115,471,640
39_jpg.rf.34f23ef0cbd531b1b6830372b2ce8f7c.jpg,640,640,Flowers,48,129,549,558



39_jpg.rf.3805d2a9b85a816b51e08133f139d892.jpg,640,640,Stall Umbr,66,0,640,640
16_png.rf.3811fdada86cb7019c04432a588f4a68.jpg,640,640,Cotton Candy,524,100,620,230
16_png.rf.3811fdada86cb7019c04432a588f4a68.jpg,640,640,Cotton Candy Tent,85,180,349,524
7_jpg.rf.356e13d4cb67e96a2efa73ed3f8a8b35.jpg,640,640,Flowers,13,6,640,638
61_jpg.rf.3958c0fb1d8b7266b7d1b81f9adf78c3.jpg,640,640,Flowers,3,18,640,612
7_jpg.rf.3927049d79b4b986269d6eaf6c4ef11d.jpg,640,640,Stall Umbr,6,68,496,618
96_jpg.rf.3964d91fd98e2b609aede8aac27c4076.jpg,640,640,Stall,193,138,574,602
21_jpg.rf.394815927d526b513c87eab88fedbc6e.jpg,640,640,Flowers,0,0,640,640
42_jpg.rf.39aa960c00902af34f981bc06b9bef6a.jpg,640,640,Stall Umbr,200,2,611,638

41_jpg.rf.3a2ad09428f8c2f2bfdfb5961827e833.jpg,640,640,Stall Umbr,245,55,495,565
49_jpg.rf.39c13765fa7a3a356f9ddb662f36b354.jpg,640,640,Trunk,172,170,321,305
47_JPG.rf.3be92b152e83ca32afcefc31acd804fe.jpg,640,640,Trunk,26,10,396,428
22_jpg.rf.3c6f6e28a34128ffdf5e2641d5062a74.jpg,640,640,Balloons,147,0,623,640
11_jpeg_jpg.rf.3c7d1b990701c0aa430f0141857aa33e.jpg,640,640,Balloons,64,0,402,640
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,48,421,146,523
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,138,396,222,504
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,205,394,289,500
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,540,322,615,371
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,443,416,521,462
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,358,354,441,464
55_jpg.rf.3b1a56dd5c78ce9c702c4eaf3edd1bac.jpg,640,640,Box of Products,291,238,326,271
37_jpg.rf.3cf7f6b723cccb0b2a5919ee100aa4e4.jpg,640,640,Trunk,340,114,551,447
96_jpg.rf.3d8f3ff6605cd7d99ffa9c22de570ccf.jpg,640,640,Flowers,55,111,574,551
90_jpg.rf.3cff7f24653b94bb42ca6222c886074e.jpg,640,640,Stall,118,74,581,612
28_jpg.rf.3f3266c8b7b284e95b63539b854e51f4.jpg,640,640,Trunk,57,250,380,453
105_jpg.rf.3e7bdc49fde6022397e5562fff9899f9.jpg,640,640,Flowers,3,8,550,630
72_jpg.rf.3f45b0e945972df7f96408b06fa55831.jpg,640,640,Kvas bottle,387,318,430,418
28_jpg.rf.3fe23ea287188f907c78d4483b784136.jpg,640,640,Kvas,2,44,361,631
4_jpg.rf.3ce960579ea3e0a90a440b49260ff046.jpg,640,640,Cotton Candy,311,336,350,410
4_jpg.rf.3ce960579ea3e0a90a440b49260ff046.jpg,640,640,Cotton Candy,360,293,402,373
4_jpg.rf.3ce960579ea3e0a90a440b49260ff046.jpg,640,640,Cotton Candy,403,296,447,386
4_jpg.rf.3ce960579ea3e0a90a440b49260ff046.jpg,640,640,Cotton Candy,294,338,315,361
23_jpg.rf.3f5844a017d0e61912e62e486cd89389.jpg,640,640,Box of Products,416,405,545,516
23_jpg.rf.3f5844a017d0e61912e62e486cd89389.jpg,640,640,Box of Products,476,430,624,542
23_jpg.rf.3f5844a017d0e61912e62e486cd89389.jpg,640,640,Box of Products,553,464,640,587
23_jpg.rf.3f5844a017d0e61912e62e486cd89389.jpg,640,640,Box of Products,501,329,619,414
23_jpg.rf.3f5844a017d0e61912e62e486cd89389.jpg,640,640,Box of Products,567,363,640,473
26_jpg.rf.3e325ae395ce81920ab06bb282a011bc.jpg,640,640,Kvas,7,175,430,551
128_jpg.rf.413f226022b16301be127f899752c5b0.jpg,640,640,Flowers,3,118,589,471
87_jpg.rf.40a1d48fc4372e234b495556f84e2de4.jpg,640,640,Flowers,141,118,433,430
43_jpg.rf.3fec0d5084ae7d0aa7eef41011e67e40.jpg,640,640,Different items,254,279,511,478
43_jpg.rf.3fec0d5084ae7d0aa7eef41011e67e40.jpg,640,640,Different items,280,480,640,639
43_jpg.rf.3fec0d5084ae7d0aa7eef41011e67e40.jpg,640,640,Different items,227,200,332,274
43_jpg.rf.3fec0d5084ae7d0aa7eef41011e67e40.jpg,640,640,Different items,0,163,171,320

6_jpg.rf.41c90ff0c337210fe3a4658038efb424.jpg,640,640,Cotton Candy Tent,150,254,275,381
29_jpg.rf.416c7b6bbdb49e66afa283db2287f547.jpg,640,640,Flowers,0,0,640,640
35_jpg.rf.402e90d3a47f70bb74206cec0f8ecc99.jpg,640,640,Stall Umbr,271,163,527,585
9_JPG.rf.422120efbfd1aeab01f52da125785ce8.jpg,640,640,Trunk,182,299,436,416
23_jpg.rf.42d733f3bccb5ae3b79b7c2f9b518bb1.jpg,640,640,Different items,24,167,511,640
97_jpg.rf.42576daed7b9f59926b136542ed4d512.jpg,640,640,Flowers,15,69,640,640
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,39,405,118,487
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,99,448,197,542
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,188,452,289,545
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,294,449,392,533
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,10,295,97,399
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,95,307,170,401
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,189,351,280,431
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,280,348,374,427
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,375,253,479,354
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,47,187,168,280
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,155,183,276,277
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,270,168,384,268
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,374,152,429,251
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,432,149,505,252
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,1,154,76,268
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,0,1,81,114
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,72,0,151,121
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,155,3,239,78
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,165,76,247,130
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,245,0,329,116
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,347,4,429,73
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,328,65,415,125
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,412,22,500,127
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,165,312,229,350
21_jpg.rf.44180c8b4f1defc0d6c2a2c91e48028e.jpg,640,640,Cotton Candy,242,312,337,353
48_jpg.rf.44356ff607c11e9ac1f4c37158df188c.jpg,640,640,Different items,80,292,570,637
48_jpg.rf.44356ff607c11e9ac1f4c37158df188c.jpg,640,640,Different items,8,77,154,178
48_jpg.rf.44356ff607c11e9ac1f4c37158df188c.jpg,640,640,Different items,234,157,372,210
48_jpg.rf.44356ff607c11e9ac1f4c37158df188c.jpg,640,640,Different items,562,186,634,233
34_jpeg.rf.444850bdec2335036662e36f75e535a5.jpg,640,640,Cotton Candy Tent,215,354,371,413
53_jpg.rf.44b2f62a1d0a07393f66fe1602317017.jpg,640,640,Flowers,2,116,638,498
2_jpg.rf.45b66c608810ecd886e76b506bda03f7.jpg,640,640,Stall Umbr,0,0,531,640
2_jpg.rf.45b66c608810ecd886e76b506bda03f7.jpg,640,640,Stall Umbr,353,65,637,503

93_jpg.rf.46edd845ad4cc15bf5bb3de4250c7522.jpg,640,640,Stall,164,246,391,603
95_jpg.rf.44890182cbbc1fff92354ee84c962c49.jpg,640,640,Box of Products,331,434,391,499
95_jpg.rf.44890182cbbc1fff92354ee84c962c49.jpg,640,640,Box of Products,303,413,354,481
95_jpg.rf.44890182cbbc1fff92354ee84c962c49.jpg,640,640,Box of Products,371,356,423,412
95_jpg.rf.44890182cbbc1fff92354ee84c962c49.jpg,640,640,Box of Products,335,338,385,401
95_jpg.rf.44890182cbbc1fff92354ee84c962c49.jpg,640,640,Box of Products,325,334,356,390

148_jpg.rf.46f385bf5b11804bf1974f8da51afaa6.jpg,640,640,Flowers,128,133,454,640
37_jpg.rf.476edeb51c0317725e4c418ba62eb85f.jpg,640,640,Flowers,0,31,640,630
28_jpg.rf.47ccb7a591680f119ea2b71abce13821.jpg,640,640,Flowers,21,124,613,583
29_jpg.rf.44becbb1fb82bc93c14850c26532ff4d.jpg,640,640,Cotton Candy Tent,306,249,440,332
30_jpg.rf.479541f37bde7c350eccab96cdd2dbf9.jpg,640,640,Trunk,206,105,485,507
132_jpg.rf.46fbab96c78b8b7c9f21d548515eac31.jpg,640,640,Flowers,46,115,614,640
37_jpg.rf.49231f6c7166f2db25d46c066b87c8a2.jpg,640,640,Cotton Candy,345,101,458,274
37_jpg.rf.49231f6c7166f2db25d46c066b87c8a2.jpg,640,640,Cotton Candy Tent,227,369,434,543
50_jpg.rf.475f50a0a4afe2df6482219b910b062d.jpg,640,640,Different items,488,214,550,334
50_jpg.rf.475f50a0a4afe2df6482219b910b062d.jpg,640,640,Different items,326,314,527,394
50_jpg.rf.475f50a0a4afe2df6482219b910b062d.jpg,640,640,Different items,10,327,395,640

90_png.rf.497ffad5e442d925ef129919c672b007.jpg,640,640,Box of Products,267,394,401,515
90_png.rf.497ffad5e442d925ef129919c672b007.jpg,640,640,Box of Products,206,441,366,574
90_png.rf.497ffad5e442d925ef129919c672b007.jpg,640,640,Box of Products,137,464,315,629
